UMGS_ID	MAG_ID	Phylum	Class	Order	Family	Genus
UMGS556	SRR5558392_bin.14	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS558	SRR5032321_bin.42	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS559	ERR911961_bin.28	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
UMGS560	ERR1018274_bin.14	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA
UMGS561	SRR4408011_bin.14	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	Sporolactobacillus
UMGS562	ERR414422_bin.21	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
UMGS564	SRR2726136_bin.31	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
UMGS565	SRR3992979_bin.29	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	NA
UMGS566	ERR525865_bin.5	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
UMGS567	SRR4481807_bin.9	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
UMGS568	ERR1305892_bin.4	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS569	ERR011237_bin.1	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS570	ERR1190645_bin.8	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnobacterium
UMGS571	SRR1761673_bin.37	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister
UMGS572	ERR1620280_bin.28	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Sanguibacteroides
UMGS573	ERR526008_bin.26	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
UMGS574	SRR4481738_bin.49	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
UMGS576	SRR5579955_bin.50	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS577	ERR1912987_bin.39	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS578	SRR1927149_bin.18	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS579	SRR5056808_bin.95	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
UMGS580	SRR341666_bin.38	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS581	SRR1761695_bin.45	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS582	ERR1190954_bin.62	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS583	ERR1190849_bin.47	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS584	SRR341678_bin.3	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
UMGS585	SRR2912787_bin.21	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS586	SRR5077148_bin.17	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS587	SRR5091590_bin.32	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS588	SRR5127433_bin.7	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS589	SRR5127549_bin.19	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS590	SRR5279288_bin.54	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS592	ERR525813_bin.42	Tenericutes	NA	NA	NA	NA
UMGS593	ERR911961_bin.38	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS594	SRR5963240_bin.13	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI	Anaerococcus
UMGS595	SRR5127461_bin.3	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS596	SRR5057034_bin.63	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS597	ERR1305903_bin.25	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS598	ERR414320_bin.25	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS599	SRR5050586_bin.21	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS600	ERR1293928_bin.16	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS601	SRR6028332_bin.7	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS602	ERR1018233_bin.63	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
UMGS603	ERR970273_bin.2	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
UMGS604	ERR1620320_bin.7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
UMGS605	ERR1297766_bin.29	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS606	SRR3582177_bin.20	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS607	ERR526073_bin.39	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
UMGS608	SRR3993006_bin.20	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA
UMGS609	SRR5032283_bin.53	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	NA
UMGS610	ERR505088_bin.23	Tenericutes	NA	NA	NA	NA
UMGS611	SRR5056929_bin.85	Tenericutes	NA	NA	NA	NA
UMGS613	ERR1190646_bin.18	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
UMGS615	DRR042365_bin.34	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS616	ERR688514_bin.48	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS617	ERR011209_bin.1	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS618	SRR4408228_bin.21	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS619	SRR5580035_bin.9	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS620	ERR1620279_bin.6	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS621	ERR505084_bin.50	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS622	ERR321346_bin.18	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS623	ERR589857_bin.39	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS624	ERR011095_bin.1	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS625	SRR4444801_bin.22	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS626	SRR5056906_bin.71	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS627	SRR341655_bin.19	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella
UMGS628	ERR525959_bin.19	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Odoribacter
UMGS629	SRR5580103_bin.48	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	NA
UMGS630	ERR1620320_bin.42	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS631	SRR5279229_bin.19	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
UMGS632	ERR526024_bin.6	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS633	SRR6054470_bin.20	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS634	SRR3993004_bin.11	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Olsenella
UMGS635	ERR526027_bin.40	Tenericutes	NA	NA	NA	NA
UMGS636	ERR1305895_bin.68	Tenericutes	Mollicutes	NA	NA	NA
UMGS637	SRR5275454_bin.27	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS638	ERR1190896_bin.14	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter
UMGS639	DRR042328_bin.21	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS640	DRR042420_bin.11	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS641	ERR1190852_bin.20	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS642	ERR1190925_bin.70	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS643	ERR1190974_bin.78	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS644	SRR3736984_bin.16	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS645	SRR5579964_bin.20	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS646	ERR589578_bin.21	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS647	ERR1620306_bin.19	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides
UMGS648	ERR1297797_bin.19	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
UMGS649	ERR414445_bin.16	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS650	ERR525733_bin.59	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	NA
UMGS651	SRR2912799_bin.35	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS652	SRR5127565_bin.10	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS653	ERR1018226_bin.26	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS654	SRR769527_bin.22	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
UMGS655	SRR5558397_bin.7	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
UMGS656	SRR4481738_bin.38	Verrucomicrobia	Opitutae	Opitutales	NA	NA
UMGS657	SRR5580103_bin.78	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
UMGS658	SRR2155387_bin.7	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS659	ERR1305881_bin.7	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS660	ERR414279_bin.17	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
UMGS661	ERR1620319_bin.10	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
UMGS662	SRR3993017_bin.41	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
UMGS663	SRR5056662_bin.34	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Succiniclasticum
UMGS664	ERR209886_bin.11	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS665	ERR1190934_bin.74	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
UMGS666	ERR1293740_bin.13	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS667	ERR1620259_bin.27	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Acidaminococcus
UMGS668	SRR4481704_bin.22	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS669	SRR5275456_bin.26	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus
UMGS670	ERR1190964_bin.38	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS671	SRR5275454_bin.18	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
UMGS672	ERR525812_bin.6	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella
UMGS673	ERR1913009_bin.43	Tenericutes	Mollicutes	Erysipelotrichales	Erysipelotrichaceae	NA
UMGS674	SRR5127444_bin.13	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS675	SRR1197635_bin.4	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Eggerthella
UMGS676	ERR1190823_bin.68	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
UMGS677	SRR6028214_bin.6	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS678	SRR5558198_bin.37	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS679	SRR5057111_bin.2	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	NA
UMGS680	ERR525961_bin.2	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS681	ERR1305894_bin.14	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS682	SRR5106307_bin.24	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus
UMGS683	ERR1190910_bin.59	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter
UMGS684	SRR2912784_bin.20	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS685	SRR6028457_bin.15	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS686	ERR1018185_bin.14	Tenericutes	NA	NA	NA	NA
UMGS687	ERR209470_bin.16	Firmicutes	NA	NA	NA	NA
UMGS688	SRR1761721_bin.8	Tenericutes	NA	NA	NA	NA
UMGS689	ERR1190589_bin.73	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	NA
UMGS690	SRR5558127_bin.16	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
UMGS691	ERR1620321_bin.6	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus
UMGS692	ERR1913113_bin.1	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS693	ERR1293611_bin.16	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS695	ERR1913046_bin.9	Tenericutes	Mollicutes	Erysipelotrichales	Erysipelotrichaceae	Solobacterium
UMGS696	ERR525748_bin.7	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	NA
UMGS697	SRR5056891_bin.33	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
UMGS698	ERR414252_bin.16	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS699	ERR1190574_bin.31	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS700	ERR1190866_bin.68	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS701	SRR5127673_bin.1	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS702	ERR636351_bin.84	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
UMGS704	SRR3737005_bin.8	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS705	SRR1761684_bin.42	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS706	SRR1761689_bin.7	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium
UMGS707	ERR1620286_bin.33	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS708	SRR2155372_bin.20	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS709	SRR2992911_bin.12	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter
UMGS710	SRR4481738_bin.47	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS711	ERR414347_bin.76	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS712	ERR1297648_bin.11	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS713	ERR1293561_bin.13	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
UMGS714	ERR1190543_bin.16	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS715	SRR3993017_bin.50	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
UMGS716	SRR5579983_bin.46	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS717	ERR525784_bin.21	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium
UMGS718	ERR2013622_bin.39	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
UMGS719	DRR042321_bin.30	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS720	DRR042349_bin.5	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS721	ERR1190842_bin.26	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS722	ERR1297657_bin.16	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS723	SRR3992971_bin.11	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS724	SRR5127538_bin.14	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS725	SRR6054488_bin.26	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS726	ERR1293914_bin.4	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS727	ERR526017_bin.15	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS728	ERR1620298_bin.8	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter
UMGS729	ERR1293927_bin.8	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS730	SRR5056681_bin.48	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS731	ERR414233_bin.36	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS732	ERR505092_bin.28	Tenericutes	Mollicutes	NA	NA	NA
UMGS733	ERR1620358_bin.5	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium
UMGS734	ERR1620316_bin.3	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
UMGS735	SRR2992884_bin.61	Tenericutes	NA	NA	NA	NA
UMGS736	SRR5558331_bin.31	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS737	SRR5275450_bin.22	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter
UMGS738	ERR1190821_bin.30	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS739	SRR1761687_bin.33	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS740	SRR5056946_bin.44	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS741	SRR3737004_bin.21	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS742	ERR526005_bin.2	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS743	SRR5057076_bin.53	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS744	ERR1620278_bin.11	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus
UMGS745	ERR1297803_bin.12	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS746	SRR1930143_bin.10	Bacteroidetes	NA	NA	NA	NA
UMGS748	SRR6028346_bin.1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
UMGS749	ERR1018240_bin.12	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella
UMGS750	ERR1018294_bin.65	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia
UMGS751	SRR5127450_bin.10	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS752	SRR5057020_bin.40	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS753	ERR1620322_bin.67	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS754	ERR1190824_bin.82	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS755	SRR3992965_bin.37	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS757	ERR1620285_bin.6	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
UMGS758	DRR042472_bin.11	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
UMGS759	SRR3737031_bin.16	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS760	SRR3132441_bin.7	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Negativicoccus
UMGS761	SRR5056797_bin.113	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS762	SRR5127675_bin.13	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS763	ERR414230_bin.27	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
UMGS764	SRR3737012_bin.45	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
UMGS765	ERR414266_bin.33	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS766	ERR1913072_bin.24	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister
UMGS767	ERR1190550_bin.24	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
UMGS768	SRR5580103_bin.56	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS769	ERR321258_bin.7	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS770	ERR1305892_bin.50	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS771	SRR5580101_bin.4	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS772	ERR321392_bin.13	Tenericutes	NA	NA	NA	NA
UMGS773	SRR3992992_bin.20	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS774	SRR5963194_bin.1	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
UMGS775	SRR1197726_bin.3	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS776	SRR2992891_bin.53	Spirochaetes	Spirochaetia	Spirochaetales	Brachyspiraceae	Brachyspira
UMGS777	ERR1305885_bin.21	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS779	ERR525898_bin.27	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS780	ERR1913071_bin.12	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS781	ERR1305892_bin.56	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
UMGS782	SRR5275479_bin.12	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS783	ERR526031_bin.36	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS784	SRR5275421_bin.38	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS785	ERR1297697_bin.13	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS786	ERR414271_bin.10	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS787	ERR1190649_bin.31	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS788	SRR1761689_bin.24	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS789	SRR5057091_bin.53	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS790	SRR5279243_bin.1	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS791	ERR1190658_bin.15	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium
UMGS792	SRR5580076_bin.53	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS793	ERR2013564_bin.23	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio
UMGS794	ERR1190792_bin.25	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
UMGS795	SRR5127589_bin.24	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum
UMGS796	ERR1190945_bin.62	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS797	ERR1190898_bin.67	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS798	SRR5275432_bin.24	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS799	SRR1196593_bin.8	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister
UMGS800	ERR1293918_bin.21	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS801	SRR5127792_bin.20	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS802	ERR1305895_bin.91	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS803	SRR5127411_bin.10	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS804	ERR1190571_bin.68	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS805	SRR1930244_bin.14	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
UMGS806	SRR2912805_bin.3	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS807	ERR1912964_bin.3	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS808	SRR6028257_bin.19	Firmicutes	NA	NA	NA	NA
UMGS809	ERR1620372_bin.25	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
UMGS810	SRR3108064_bin.53	Verrucomicrobia	Opitutae	Opitutales	NA	NA
UMGS811	ERR636353_bin.43	Verrucomicrobia	Opitutae	Opitutales	NA	NA
UMGS812	ERR1620300_bin.49	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
UMGS813	SRR5579955_bin.5	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus
UMGS814	ERR1293752_bin.10	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS815	ERR688517_bin.37	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS816	SRR769509_bin.3	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella
UMGS817	SRR2912789_bin.22	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS818	ERR1953520_bin.68	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS819	SRR5127399_bin.6	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS820	SRR2912791_bin.21	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS821	ERR525999_bin.11	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS822	SRR5963333_bin.5	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
UMGS823	ERR1018210_bin.3	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella
UMGS824	SRR1761702_bin.35	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS825	ERR1190967_bin.42	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
